2020-06-14 14:38:32,537 [  75355]   INFO - il.indexing.FileBasedIndexImpl - scheduleIndexRebuild, reason: File type change; indexes [PuppetRubyPluginsIndex, PuppetFactsIndex, DjangoBlockInheritanceIndex, Py.setuptools.namespace, Py.module.name, docker.compose.services, yaml.keys.name, angularjs.app.index, angularjs.ui.router.views.index, angularjs.template.cache, http.request.completion.host, http.request.execution.environment, sql.routine.index, sql.types.count.index, js.implicit.elements.index, js.custom.single.entry.index, js.package.index, js.test.names, editorconfig.index.name, CompassFunctionsIndex, css.template.selectors, CssIndex, xmlProperties, HtmlTagIdIndex, ImageFileInfoIndex, HashFragmentIndex, json.file.root.values, SchemaTypeInheritance, html5.custom.attributes.index, XmlNamespaces, XmlTagNames, RelaxSymbolIndex, DomFileIndex, fileIncludes, Trigram.Index, Stubs, filetypes, IdIndex, TodoIndex, FrameworkDetectionIndex, FilenameIndex] will be rebuild completely due to version change 
2020-06-14 14:38:32,566 [  75384]   INFO -                #LicenseManager - License required for PyCharm; details: This license E70JHCOV2H has been cancelled. Please contact your license administrator. 
2020-06-14 14:38:33,065 [  75883]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'dom.namespaceKey'; old = -1, new = 1 
2020-06-14 14:38:33,070 [  75888]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'dom.elementClass'; old = -1, new = 0 
2020-06-14 14:38:33,071 [  75889]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'properties.index'; old = -1, new = 2 
2020-06-14 14:38:33,072 [  75890]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'ini.property.key'; old = -1, new = 2 
2020-06-14 14:38:33,073 [  75891]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'Css.ampersand.selector'; old = -1, new = 2 
2020-06-14 14:38:33,074 [  75892]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'Css.class'; old = -1, new = 2 
2020-06-14 14:38:33,075 [  75893]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'Css.id'; old = -1, new = 2 
2020-06-14 14:38:33,080 [  75898]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'Css.attr'; old = -1, new = 2 
2020-06-14 14:38:33,080 [  75898]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'Css.custom.property'; old = -1, new = 2 
2020-06-14 14:38:33,081 [  75899]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'Css.custom.mixin'; old = -1, new = 2 
2020-06-14 14:38:33,082 [  75900]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'Less.mixins'; old = -1, new = 2 
2020-06-14 14:38:33,083 [  75901]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'Less.variables'; old = -1, new = 2 
2020-06-14 14:38:33,087 [  75905]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'Scss.variable'; old = -1, new = 2 
2020-06-14 14:38:33,088 [  75906]   INFO - ateSettings.impl.UpdateChecker - failed to load plugin descriptions from : Malformed URL:  
2020-06-14 14:38:33,089 [  75907]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'Scss.placeholder.selector'; old = -1, new = 2 
2020-06-14 14:38:33,090 [  75908]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'Scss.function'; old = -1, new = 2 
2020-06-14 14:38:33,090 [  75908]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'Scss.mixin'; old = -1, new = 2 
